Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Doors,LCBC_UD_Door,1500 x 2500 (2590 S.O.),LCBC_UD_Door,,,Unequal Double Leaf Door,,1500 x 2500 (2590 S.O.),,
Doors,LCBC_UD_Door,1500 x 2500 300 leaf (2175 S.O.),LCBC_UD_Door,,,Unequal Double Leaf Door,,1500 x 2500 300 leaf (2175 S.O.),,
Doors,LCBC_UD_Door,1500 x 2500 300 leaf (2590 S.O.),LCBC_UD_Door,,,Unequal Double Leaf Door,,1500 x 2500 300 leaf (2590 S.O.),,
Doors,LCBC_SD_Door,1000W x 2500HT (2590 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),1000W x 2500HT (2590 S.O.),,
Doors,LCBC_SD_Door,1000W x 2500HT,LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),1000W x 2500HT,,
Doors,LCBC_SD_Door,1000W x 2100HT,LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),1000W x 2100HT,,
Doors,LCBC_SD_Door,600W x 2500HT (2690 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),600W x 2500HT (2690 S.O.),,
Doors,LCBC_SD_Door,800W x 2100HT,LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),800W x 2100HT,,
Doors,LCBC_SD_Door,850W x 2500HT,LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),850W x 2500HT,,
Doors,LCBC_SD_Door,1000W x 2500HT (2690 SO),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),1000W x 2500HT (2690 SO),,
Doors,LCBC_SD_Door,800W x 2500HT (2590 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),800W x 2500HT (2590 S.O.),,
Doors,LCBC_SD_Door,600W x 2100HT,LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),600W x 2100HT,,
Doors,LCBC_SD_Door,450W x 2500HT (2690 SO),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),450W x 2500HT (2690 SO),,
Doors,LCBC_SD_Door,850W x 2100HT,LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),850W x 2100HT,,
Doors,LCBC_SD_Door,900W x 2100HT,LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),900W x 2100HT,,
Doors,LCBC_FSHS_Roller Shutter,3500X2000,LCBC_FSHS_Roller Shutter,,,,,3500X2000,,
Doors,LCBC_DD_Glass Door,1800w x 2500h (2525 S.O.),LCBC_DD_Glass Door,,,Double Leaf Door,,1800w x 2500h (2525 S.O.),,
Doors,LCBC_SD_Toilet Cubicle,625w x 2030H,LCBC_SD_Toilet Cubicle,,,Toilet Cubicle Door,,625w x 2030H,,
Doors,LCBC_SD_Toilet Cubicle,0800w x 2030h,LCBC_SD_Toilet Cubicle,,,Toilet Cubicle Door,,0800w x 2030h,,
Doors,LCBC_SD_Hatch Door,910W x 1060HT S.O.,LCBC_SD_Hatch Door,,,Access Hatch Door,General Aluminium Door (Where Expose to Weather),910W x 1060HT S.O.,,
Windows,,,WNC_CW6_Minhawk,,,,,,,
Windows,,,WNC_CW2_Minhawk 2,,,,,,,
Windows,,,WNC_CW4_Minhawk,,,,,,,
Parking,L166_PWD Holding Point,L166_PWD Holding Point,L166_PWD Holding Point,,,,,L166_PWD Holding Point,,<By Category>
Plumbing Fixtures,,,LCBC_Floor Waste (260Ø),,,,,,,
Plumbing Fixtures,,,LCBC_Floor Waste (150x150),,,,,,,
Plumbing Fixtures,Floor Trap,100 mm,Floor Trap,,,Floor Trap,,100 mm,,
Plumbing Fixtures,Floor Trap,100 mm FW,Floor Trap,,,Floor Trap,,100 mm FW,,
Plumbing Fixtures,,,COVERED FLOOR TRAP,,,,,,,
Lighting Fixtures,,,E-LIGHT POINT LIGHTING FIXTURE,,,,,,,
Lighting Fixtures,PB_LTG_Downlight_Ceiling Recessed,230V 15W LED (D1),PB_LTG_Downlight_Ceiling Recessed,,,,,230V 15W LED (D1),,<By Category>
Lighting Fixtures,Strobe Lighting point,Strobe Lighting Point,Strobe Lighting point,,,,,Strobe Lighting Point,,<By Category>
Air Terminals,,,L166_Exhaust Grille,,,,,,,
Electrical Equipment,,,L166_Ceiling AP,,,,,,,
Structural Framing,Rectangular and Square Hollow Sections,RHS150x100x4.5,Rectangular and Square Hollow Sections,,,,,RHS150x100x4.5,Metal - Steel - 345 MPa,
Structural Framing,Rectangular and Square Hollow Sections,RHS 75x50x3,Rectangular and Square Hollow Sections,,,,,RHS 75x50x3,Metal - Steel - 345 MPa,
Structural Framing,Rectangular and Square Hollow Sections,RHS 50x50x3,Rectangular and Square Hollow Sections,,,,,RHS 50x50x3,Metal - Steel - 345 MPa,
Structural Framing,Rectangular and Square Hollow Sections,RHS150x100x8,Rectangular and Square Hollow Sections,,,,,RHS150x100x8,Metal - Steel - 345 MPa,
Casework,L166_Toilet Ledge,L166_Toilet Ledge,L166_Toilet Ledge,,,,,L166_Toilet Ledge,,
Electrical Fixtures,,,L166_Wall Fan,,,,,,,
Lighting Devices,,,L166_Light Switch,,,,,,,
Lighting Devices,L166_Distress Button ACC Toilet,Panic Button,L166_Distress Button ACC Toilet,,,,,Panic Button,,
