Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Floors,Floor,LCBC_Struct_FL_250mm,Floor,,,250mm THK RC FLOOR SLAB,,LCBC_Struct_FL_250mm,ST-CONC,
Floors,Floor,LCBC_Struct_FL_450mm PLINTH,Floor,,,450mm THK RC FLOOR SLAB,,LCBC_Struct_FL_450mm PLINTH,RC PLINTH,
Floors,Floor,LCBC_Struct_FL_200mm,Floor,,,200mm THK RC FLOOR SLAB,,LCBC_Struct_FL_200mm,ST-CONC,
Floors,Floor,LCBC_Struct_FL_325mm,Floor,,,325mm THK RC FLOOR SLAB,,LCBC_Struct_FL_325mm,ST-CONC,
Floors,Floor,LCBC_Struct_FL_275mm,Floor,,,275mm THK RC FLOOR SLAB,,LCBC_Struct_FL_275mm,ST-CONC,
Floors,Floor,LCBC_Struct_FL_150mm,Floor,,,150mm THK RC FLOOR SLAB,,LCBC_Struct_FL_150mm,ST-CONC,
Floors,Floor,LCBC_Struct_FL_750mm,Floor,,,750mm THK RC FLOOR SLAB,,LCBC_Struct_FL_750mm,ST-CONC,
Walls,Basic Wall,LCBC_IN_RC_PARAPET WALL_150mm,Basic Wall,B1010210,Bearing Walls - CIP,150MM THK PARAPET WALL,,LCBC_IN_RC_PARAPET WALL_150mm,ST-PARAPET WALL,
Walls,Basic Wall,LCBC_IN_RC KERB_130 x 300H,Basic Wall,B2010120,Ext. Wall - Precast,150mm THK RC KERB,K-4,LCBC_IN_RC KERB_130 x 300H,LCBC_RC KERB,
Walls,Basic Wall,L166_Wall 100mm,Basic Wall,B2010120,Ext. Wall - Precast,400mm THK PC WALL,RC WALL 100,L166_Wall 100mm,ST-PRECAST CONC,
Walls,Basic Wall,L166_Wall_380mm,Basic Wall,B2010120,Ext. Wall - Precast,380mm THK PC WALL,RC WALL 380,L166_Wall_380mm,ST-PRECAST CONC,
Walls,Basic Wall,LCBC_IN_RC_PARAPET WALL_200mm,Basic Wall,B1010210,Bearing Walls - CIP,200MM THK PARAPET WALL,,LCBC_IN_RC_PARAPET WALL_200mm,ST-PARAPET WALL,
Walls,Basic Wall,LCBC_EX_W2_200mm,Basic Wall,B2010120,Ext. Wall - Precast,200mm THK RC WALL,W2,LCBC_EX_W2_200mm,ST-CONC,
Walls,Basic Wall,LCBC_EX_RC_150mm,Basic Wall,B2010110,Ext. Wall - CIP,150mm THK rC WALL,,LCBC_EX_RC_150mm,ST-CONC,
Walls,Basic Wall,LCBC_IN_W4_300mm,Basic Wall,B2010120,Ext. Wall - Precast,300mm THK PC WALL,W4,LCBC_IN_W4_300mm,LCBC_Concrete,
Walls,Basic Wall,LCBC_EX_W8_600mm,Basic Wall,B2010120,Ext. Wall - Precast,600mm THK RC WALL,W8,LCBC_EX_W8_600mm,ST-CONC,
Walls,Basic Wall,LCBC_IN_RC KERB_75,Basic Wall,B2010120,Ext. Wall - Precast,75mm THK RC KERB,,LCBC_IN_RC KERB_75,LCBC_RC KERB,
Generic Models,LCBC_Opening Floor,LCBC_Floor Opening,LCBC_Opening Floor,,,FLOOR OPENING,,LCBC_Floor Opening,,
Generic Models,LCBC_Opening Floor Pipe,LCBC_Floor Pipe Opening,LCBC_Opening Floor Pipe,,,FLOOR PIPE OPENING,,LCBC_Floor Pipe Opening,,
Generic Models,LCBC_Opening Wall,LCBC_Opening Wall,LCBC_Opening Wall,,,WALL OPENING,,LCBC_Opening Wall,,
Generic Models,LCBC_Opening Wall Pipe,LCBC_Opening Wall Pipe,LCBC_Opening Wall Pipe,,,WALL OPENING,,LCBC_Opening Wall Pipe,,
Structural Columns,LCBC_Concrete-Rectangular-Column,400x200 (Column Stump),LCBC_Concrete-Rectangular-Column,,,,,400x200 (Column Stump),ST-CONC,
Structural Columns,LCBC_Concrete-Rectangular-Column,1000 x 1000,LCBC_Concrete-Rectangular-Column,,,,,1000 x 1000,ST-Precast Column,
Structural Columns,LCBC_Concrete-Rectangular-Column,200x200 (Column Stump),LCBC_Concrete-Rectangular-Column,,,,,200x200 (Column Stump),ST-CONC,
Doors,Door-Opening,1995 x 2475,Door-Opening,,,,,1995 x 2475,,
Walls,200Dx1350Lx500H Void,200Dx1350Lx500H Void,200Dx1350Lx500H Void,,,,,200Dx1350Lx500H Void,<By Category>,
