Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material,Category
Furniture,Hight Cabinet_FAA,Hight Cabinet_FAA,Hight Cabinet_FAA,,,FULL HEIGHT STEEL SWING DOOR CABINET,MCR06,Hight Cabinet_FAA,,Steel,"Furniture, Fitting"
Furniture,Hight Cabinet_FAA,Hight Cabinet_FAA,Hight Cabinet_FAA,,,FULL HEIGHT STEEL SWING DOOR CABINET,MCR06,Hight Cabinet_FAA,,Steel,"Furniture, Fitting"
Plumbing Fixtures,WASH BASIN LU3310A ,AR_SAN-001_440 x 350mm,WASH BASIN LU3310A,C1030210,Bath & Toilet Accessories - Commercial,UNDERCOUNTER LAVATORY,MCR09,AR_SAN-001_440 x 350mm,,Steel,Basin
Plumbing Fixtures,WASH BASIN LU3310A ,AR_SAN-001_440 x 350mm,WASH BASIN LU3310A,C1030210,Bath & Toilet Accessories - Commercial,UNDERCOUNTER LAVATORY,MCR09,AR_SAN-001_440 x 350mm,,Steel,Basin
Plumbing Fixtures,OMC2-TOTO-Handwash Basin-wtith auto sensor,TOTO-Handwash Basin-LW236J-LW242HFJ,OMC2-TOTO-Handwash Basin-wtith auto sensor,,,WALL HUNG LAVATORY,MCR09,TOTO-Handwash Basin-LW236J-LW242HFJ,,Water Closet - Ceramic,Basin
Plumbing Fixtures,LOUIS-Grab Bar-LGF7010,STAINLESS STEEL SWING-UP GRAB BAR,LOUIS-Grab Bar-LGF7010,,,STAINLESS STEEL SWING UP GRAB BAR,MCR09,STAINLESS STEEL SWING-UP GRAB BAR,,Stainless Steel,General Plumbing Fixture Item
Plumbing Fixtures,LOUIS-Grab Bar-LGF7010,STAINLESS STEEL SWING-UP GRAB BAR,LOUIS-Grab Bar-LGF7010,,,STAINLESS STEEL SWING UP GRAB BAR,MCR09,STAINLESS STEEL SWING-UP GRAB BAR,,Stainless Steel,General Plumbing Fixture Item
Plumbing Fixtures,LOUIS-Grab Bar-LGC12075-76,LOUIS-Grab Bar-LGC12075-76,LOUIS-Grab Bar-LGC12075-76,,,HANDICAP GRAB BAR,MCR09,LOUIS-Grab Bar-LGC12075-76,,Stainless Steel,General Plumbing Fixture Item
Plumbing Fixtures,LOUIS-Grab Bar-LGC12075-76,LOUIS-Grab Bar-LGC12075-76,LOUIS-Grab Bar-LGC12075-76,,,HANDICAP GRAB BAR,MCR09,LOUIS-Grab Bar-LGC12075-76,,Stainless Steel,General Plumbing Fixture Item
Plumbing Fixtures,LOUIS-Shower Seat-LSS5334,LOUIS-Shower Seat-LSS5334,LOUIS-Shower Seat-LSS5334,,,SHOWER SEAT,MCR09,LOUIS-Shower Seat-LSS5334,,Nylon,Water Closet
Plumbing Fixtures,TOTO-Shower Fittings-TX433SJN n  LOUIS E1,TOTO-Shower Fittings-TX433SJN n  LOUIS E301001,TOTO-Shower Fittings-TX433SJN n LOUIS E1,,,CONCEALED SHOWER MIXER,MCR09,TOTO-Shower Fittings-TX433SJN n  LOUIS E301001,,BRASS WITH CHROME FINISHING,Shower
Plumbing Fixtures,LOUIS-Grab Bar-LGL75L80,LOUIS-Grab Bars-LGL75L80,LOUIS-Grab Bar-LGL75L80,,,HANDICAP GRAB BAR,MCR09,LOUIS-Grab Bars-LGL75L80,,Stainless Steel,General Plumbing Fixture Item
Plumbing Fixtures,LOUIS-Toilet Accessories-PC245HC,LOUIS-Toilet Accessories-PC245HC,LOUIS-Toilet Accessories-PC245HC,,,ROBE HOOK,MCR09,LOUIS-Toilet Accessories-PC245HC,,Stainless Steel,General Plumbing Fixture Item
Plumbing Fixtures,LOUIS-Toilet Accessories-PC245HC,LOUIS-Toilet Accessories-PC245HC,LOUIS-Toilet Accessories-PC245HC,,,ROBE HOOK,MCR09,LOUIS-Toilet Accessories-PC245HC,,Stainless Steel,General Plumbing Fixture Item
Plumbing Fixtures,RIGEL WH2105BP WALL HUNG WC,RIGEL WH2105BP WALL HUNG WC,RIGEL WH2105BP WALL HUNG WC,,,PEDESTAL WATER CLOSET,MCR09,RIGEL WH2105BP WALL HUNG WC,,Water Closet - Ceramic,Water Closet
Plumbing Fixtures,RIGEL WH2105BP WALL HUNG WC,RIGEL WH2105BP WALL HUNG WC,RIGEL WH2105BP WALL HUNG WC,,,PEDESTAL WATER CLOSET,MCR09,RIGEL WH2105BP WALL HUNG WC,,Water Closet - Ceramic,Water Closet
Plumbing Fixtures,LOUIS-Grab Bar-LG4545-Vertical,TOTO-Grab Bar-LG4545-Vertical,LOUIS-Grab Bar-LG4545-Vertical,,,HANDICAP GRAB BAR,MCR09,TOTO-Grab Bar-LG4545-Vertical,,Stainless Steel,General Plumbing Fixture Item
Plumbing Fixtures,LOUIS-Grab Bar-LG4545-Vertical,TOTO-Grab Bar-LG4545-Vertical,LOUIS-Grab Bar-LG4545-Vertical,,,HANDICAP GRAB BAR,MCR09,TOTO-Grab Bar-LG4545-Vertical,,Stainless Steel,General Plumbing Fixture Item
Plumbing Fixtures,TOTO_Bidet Spray_TX403SMCRB,TOTO_Bidet Spray_TX403SMCRB,TOTO_Bidet Spray_TX403SMCRB,,,HAND BIDET SPRAYER WITH METALLIC PVC HOSE,MCR09,TOTO_Bidet Spray_TX403SMCRB,,Metal - Chrome Polished,Bidet and Bidet Shower
Plumbing Fixtures,TOTO_Bidet Spray_TX403SMCRB,TOTO_Bidet Spray_TX403SMCRB,TOTO_Bidet Spray_TX403SMCRB,,,HAND BIDET SPRAYER WITH METALLIC PVC HOSE,MCR09,TOTO_Bidet Spray_TX403SMCRB,,Metal - Chrome Polished,Bidet and Bidet Shower
Plumbing Fixtures,ISI_IdealStandard_WCPans_Tempo_T3279,T3279 - Tempo back to wall WC pan with horizontal outlet,ISI_IdealStandard_WCSeats_Tempo_SeatAndCover,C1030200,Bath & Toilet Accessories,"Tempo seat & cover,  slow close",NA,"T697301 - Tempo Seat & Cover, Slow Close",,<By Category>,Water Closet
Plumbing Fixtures,ISI_IdealStandard_WCPans_Tempo_T3279,T3279 - Tempo back to wall WC pan with horizontal outlet,ISI_IdealStandard_WCPans_Tempo_T3279,C1030200,Bath & Toilet Accessories,Tempo back-to-wall wc pan with horizontal outlet,MCR09,T3279 - Tempo back to wall WC pan with horizontal outlet,,Water Closet - Ceramic,Water Closet
Plumbing Fixtures,Sanitary-Equipment_Duravit_Urinal-Ben_084737,084737 White Alpin,Sanitary-Equipment_Duravit_Urinal-Ben_084737,,,WALL HUNG URINAL,MCR09,084737 White Alpin,,Water Closet - Ceramic,Urinal
Plumbing Fixtures,OMC2-TOTO-Handwash Basin-LW236J-LW242HFJ,TOTO-Handwash Basin-LW236J-LW242HFJ,OMC2-TOTO-Handwash Basin-LW236J-LW242HFJ,,,WALL HUNG LAVATORY,MCR09,TOTO-Handwash Basin-LW236J-LW242HFJ,,Water Closet - Ceramic,Basin
Plumbing Fixtures,TOTO-Flush Valve-TEF75LSV3,TEF75LSV3_E.BOX ON,TOTO-Flush Valve-TEF75LSV3,,,SENSE FLUSH VALVE - CONCEALED BOX,MCR09,TEF75LSV3_E.BOX ON,,Steel,Water Closet
Plumbing Fixtures,ASH_ArmitageShanks_Sinks_Stewart,"S6006 - Stewart Inset Sink, Single Bowl - Right Hand Drainer",ASH_ArmitageShanks_PillarTaps_Markwik_S8265,C1030200,Bath & Toilet Accessories,"Markwik Â½ high neck pillar taps h &c""",MCR09,"S8265AA - Markwik Â½ High Neck Pillar Taps H & C""",,Stainless Steel,Tapware
Plumbing Fixtures,ASH_ArmitageShanks_Sinks_Stewart,"S6006 - Stewart Inset Sink, Single Bowl - Right Hand Drainer",ASH_ArmitageShanks_Sinks_Stewart,C1030200,Bath & Toilet Accessories,"Stewart inset sink, single bowl, right hand drainer",MCR09,"S6006 - Stewart Inset Sink, Single Bowl - Right Hand Drainer",,Stainless Steel,Tapware
Plumbing Fixtures,Sink_Service-Floor_Mount-Zurn-Z5420,Z5420,Sink_Service-Floor_Mount-Zurn-Z5420,D2010310,Lavatories - Single,"Floor-Mounted, Siphon Jet Vitreous China Service Sink",MCR09,Z5420,,Water Closet - Ceramic,Water Closet
Plumbing Fixtures,Deck Mounted Sensor Tap,Line-sensor Technology Sensor Faucet,Deck Mounted Sensor Tap, ,,"Sensor Tap, Deck Mounted",MCR09,Line-sensor Technology Sensor Faucet,,BRASS WITH CHROME FINISHING,Tapware
Plumbing Fixtures,Rigel-Flush Valve-W3-R-AFS202CLTV1,TEF75LSV3_E.BOX ON,Rigel-Flush Valve-W3-R-AFS202CLTV1,,,URINAL SENSE FLUSH VALVE -CONCEALED BOX,MCR09,TEF75LSV3_E.BOX ON,,Stainless Steel,General Plumbing Fixture Item
Plumbing Fixtures,HAND DRYER,HANDDRYER,HAND DRYER,,,WALL MOUNTED HIGH SPEED HAND DRYER,MCR09,HANDDRYER,,ABS CASING,General Plumbing Fixture Item
Plumbing Fixtures,grab Bar-LG4545-Vertical,TOTO-Grab Bar-LG4545-Vertical,grab Bar-LG4545-Vertical,,,STRAIGHT GRAB BAR,MCR09,TOTO-Grab Bar-LG4545-Vertical,,Stainless Steel,General Plumbing Fixture Item
Plumbing Fixtures,TP_Holder_Jumbo_Double_7195,TP_Holder_Jumbo_Double_7195,TP_Holder_Jumbo_Double_7195,,,"SURFACE MOUNTED 9 TWIN ROLL DOUBLE PAPER HOLDER""",MCR09,TP_Holder_Jumbo_Double_7195,,ABS CASING,General Plumbing Fixture Item
Plumbing Fixtures,TP_Holder_Jumbo_Double_7195,TP_Holder_Jumbo_Double_7195,TP_Holder_Jumbo_Double_7195,,,"SURFACE MOUNTED 9 TWIN ROLL DOUBLE PAPER HOLDER""",MCR09,TP_Holder_Jumbo_Double_7195,,ABS CASING,General Plumbing Fixture Item
Plumbing Fixtures,Soap_Dispenser_11246,Soap_Dispenser_11246,Soap_Dispenser_11246,,,MANUAL SOAP DISPENSER,MCR09,Soap_Dispenser_11246,,ABS CASING,General Plumbing Fixture Item
Plumbing Fixtures,Soap_Dispenser_11246,Soap_Dispenser_11246,Soap_Dispenser_11246,,,MANUAL SOAP DISPENSER,MCR09,Soap_Dispenser_11246,,ABS CASING,General Plumbing Fixture Item
Plumbing Fixtures,EXPOSED MOUNT WASTE RECEPTACLE,BOBRICK B-43944 SEMI-RECESSED TOWEL DISP & WASTE RECEPT,EXPOSED MOUNT WASTE RECEPTACLE,,,WALL MOUNTED WASTE RECEPTACLE,MCR09,BOBRICK B-43944 SEMI-RECESSED TOWEL DISP & WASTE RECEPT,,Stainless Steel,General Plumbing Fixture Item
Plumbing Fixtures,Sanitary_Taps-Mixers_Gessi_54110,Default,Sanitary_Taps-Mixers_Gessi_54110,,,WALL MOUNTED BIB TAP WITH LONG SWIVEL SPOUT,MCR09,Default,,BRASS WITH CHROME FINISHING,Tapware
Specialty Equipment,,,Roof_Ladder-with_Cage_6650,,,,,,,,General Speciality Equipment Item
Specialty Equipment,,,Roof_Ladder-with_Cage_2849,,,,,,,,General Speciality Equipment Item
Specialty Equipment,,,Roof_Ladder-with_Cage_2849,,,,,,,,General Speciality Equipment Item
Specialty Equipment,,,Roof_Ladder-with_Cage_2849,,,,,,,,General Speciality Equipment Item
Specialty Equipment,Gate-Pedestrian-Alvarado-MSGX,FENCING DOOR,Gate-Pedestrian-Alvarado-MSGX,E1010110,Security Equipment,MSG Full Height Pedestrian Security Gate,FENCING DOOR,FENCING DOOR,,,General Speciality Equipment Item
Specialty Equipment,,,Roof_Ladder-with_Cage_Hydrant Tank @ 2400,,,,,,,,General Speciality Equipment Item
Specialty Equipment,,,Refridgerator,,,,,,,,Refrigerator
Specialty Equipment,,,Catladder 1,,,,,,,,General Speciality Equipment Item
Specialty Equipment,,,Catladder @ Wall,,,,,,,,General Speciality Equipment Item
Specialty Equipment,,,Bolt assembly,,,,,,,,Specialist M&E Appliance and Equipment
Specialty Equipment,,,FAA_MCB_Roof_Ladder-with_Cage,,,,,,,,General Speciality Equipment Item
Specialty Equipment,Anemometer,Anemometer,Anemometer,E1090900,Other Equipment,WIND ANEMOMETER,MCR14,Anemometer,,,Specialist M&E Appliance and Equipment
Specialty Equipment,,,WINDSOCK_21706,,,,,,,,General Speciality Equipment Item
Specialty Equipment,,,WINDSOCK_21706,,,,,,,,General Speciality Equipment Item
Specialty Equipment,Bicycle Parking,Bicycle Parking,Bicycle Parking,E1030900,Other Vehicular Equipment,Double Loop Bick Rack,MCR14,Bicycle Parking,,,General Speciality Equipment Item
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,AUS_Arup_Recessed_Rectangular,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,,,DownLight Toilet,,,,,,,,Lighting Fixture
Lighting Fixtures,L01 - 1200mm LED Luminaire With Integrated LED Driver,Arup_Luminaire LED_Suspended_Rect Profile_SG [4108905],Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Lighting Fixture
Lighting Fixtures,L01 - 1200mm LED Luminaire With Integrated LED Driver,Arup_Luminaire LED_Suspended_Rect Profile_SG [4108962],Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Lighting Fixture
Lighting Fixtures,L01 - 1200mm LED Luminaire With Integrated LED Driver,Arup_Luminaire LED_Suspended_Rect Profile_SG [4109015],Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Lighting Fixture
Lighting Fixtures,L01 - 1200mm LED Luminaire With Integrated LED Driver,Arup_Luminaire LED_Suspended_Rect Profile_SG [4109060],Arup_MaintenanceZone_Rectangular,,,NA,MCR07,Default,,<By Category>,Lighting Fixture
Lighting Fixtures,,,UFO1,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO1,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO1,,,,,,,,Lighting Fixture
Lighting Fixtures,,,UFO1,,,,,,,,Lighting Fixture
Lighting Fixtures,Exit Light WT Arrow black color,Wall/Surface,Exit Light WT Arrow black color,D5020200,Lighting Equipment,Exit Illumination Sign,,Wall/Surface,,,Lighting Fixture
Lighting Fixtures,Exit Light WT Arrow black color,Wall/Surface,Exit Light WT Arrow black color,D5020200,Lighting Equipment,Exit Illumination Sign,,Wall/Surface,,,Lighting Fixture
Lighting Fixtures,Exit Light WT BI Direction,Wall/Surface,Exit Light WT BI Direction,D5020200,Lighting Equipment,Exit Illumination Sign,,Wall/Surface,,,Lighting Fixture
Lighting Fixtures,MOTION DETECTOR,Motion Sensor Switches,MOTION DETECTOR,,,,,Motion Sensor Switches,,,Lighting Fixture
Lighting Fixtures,MOTION DETECTOR1,Motion Sensor Switches 2,MOTION DETECTOR1,,,,,Motion Sensor Switches 2,,,Lighting Fixture
Lighting Fixtures,MOTION DETECTOR1,Motion Sensor Switches,MOTION DETECTOR1,,,,,Motion Sensor Switches,,,Lighting Fixture
Lighting Fixtures,MOTION DETECTOR1,Motion Sensor Switches,MOTION DETECTOR1,,,,,Motion Sensor Switches,,,Lighting Fixture
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM 2,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM 2,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM 2,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM 2,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM 2,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM 2,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM 2,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM 2,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM 2,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM 2,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,PLFY-P32VEM-PA,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,PLFY-P32VEM-PA,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,FXFQ50AVM,Arup_Direct Expansion Indoor_Cassette_Cooling_SG1,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Cassette Aircon,FXFQ50LUV1,Cassette Aircon,23-33 37 11,,PEU - Cassette Type,,FXFQ50LUV1,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Cassette Aircon,FXFQ50LUV1,Cassette Aircon,23-33 37 11,,PEU - Cassette Type,,FXFQ50LUV1,,<By Category>,Air Conditioning Unit
Mechanical Equipment,Arup_Direct Expansion Indoor_Cassette_Cooling_SG2,FXFQ50AVM 3,Arup_Direct Expansion Indoor_Cassette_Cooling_SG2,,,Direct Expansion Indoor Cooling Cassette,,FXFQ50AVM 3,,<By Category>,Air Conditioning Unit
Fire Alarm Devices,POC_Fire Alarm Visual Indicator,POC_Fire Alarm Visual Indicator,POC_Fire Alarm Visual Indicator,,,,,POC_Fire Alarm Visual Indicator,,,Fire Alarm Fixture and Device
Fire Alarm Devices,POC_Fire Alarm Visual Indicator,POC_Fire Alarm Visual Indicator,POC_Fire Alarm Visual Indicator,,,,,POC_Fire Alarm Visual Indicator,,,Fire Alarm Fixture and Device
Fire Alarm Devices,POC_Fire Alarm Visual Indicator,POC_Fire Alarm Visual Indicator,POC_Fire Alarm Visual Indicator,,,,,POC_Fire Alarm Visual Indicator,,,Fire Alarm Fixture and Device
Fire Alarm Devices,POC_Fire Alarm Visual Indicator1,POC_Fire Alarm Visual Indicator,POC_Fire Alarm Visual Indicator1,,,,,POC_Fire Alarm Visual Indicator,,,Fire Alarm Fixture and Device
Fire Alarm Devices,POC_Fire Alarm Visual Indicator2,POC_Fire Alarm Visual Indicator 2,POC_Fire Alarm Visual Indicator2,,,Strobe light,,POC_Fire Alarm Visual Indicator 2,,,Fire Alarm Fixture and Device
Pipe Accessories,POC_Floor Trap Cover,FT,POC_Floor Trap Cover,,,Floor Trap Cover,,FT,,,Sanitary Fitting
Pipe Accessories,POC_Floor Trap Cover,FT,POC_Floor Trap Cover,,,Floor Trap Cover,,FT,,,Sanitary Fitting
Structural Framing,PFC-Parallel Flange Channels,PFC200x90x30,PFC-Parallel Flange Channels,B1020362,Steel Beams w/ Steel Joists,S355 JR,,PFC200x90x30,Metal - Steel - 345 MPa,<By Category>,Beam
Structural Framing,PFC-Parallel Flange Channels1,PFC100x50x8.5,PFC-Parallel Flange Channels1,B1020362,Steel Beams w/ Steel Joists,,,PFC100x50x8.5,Metal - Steel - 345 MPa,<By Category>,Beam
Structural Framing,PFC-Parallel Flange Channels1,PFC100x50x8.5,PFC-Parallel Flange Channels1,B1020362,Steel Beams w/ Steel Joists,,,PFC100x50x8.5,Metal - Steel - 345 MPa,<By Category>,Beam
Structural Framing,UB-Universal Beams,SB4 UB457x191x74,UB-Universal Beams,B1020362,Steel Beams w/ Steel Joists,,Steel 43-275,SB4 UB457x191x74,Metal - Steel - 345 MPa,<By Category>,Beam
Structural Framing,UB-Universal Beams,UB533x210x92,UB-Universal Beams,B1020362,Steel Beams w/ Steel Joists,,Steel 43-275,UB533x210x92,Metal - Steel - 345 MPa,<By Category>,Beam
Structural Foundations,,,FOOTING,,,,,,,,Strip Footing
Structural Foundations,,,FOOTING,,,,,,,,Strip Footing
Structural Foundations,,,FOOTING,,,,,,,,Strip Footing
Structural Foundations,,,FOOTING,,,,,,,,Strip Footing
Parking,FAA_Pedestrian_Crossing,FAA_Pedestrian_Crossing,FAA_Pedestrian_Crossing,,,,,FAA_Pedestrian_Crossing,,<By Category>,Parking
Electrical Fixtures,,,GATE CONTROL BUTTOM,,,,,,,,Access Control Management Fixture and Device
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipe Fittings,M_Bend - PVC - Sch 40 - DWV,Standard,M_Bend - PVC - Sch 40 - DWV,,,,,Standard,,<By Category>,Pipe Fittings
Pipe Fittings,M_Bend - PVC - Sch 40 - DWV,Standard,M_Bend - PVC - Sch 40 - DWV,,,,,,,<By Category>,Pipe Fittings
