Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Specialty Equipment,Dispenser-Toilet_Tissue-Frost_Products_LTD.-Jumbo1,Steel-Brushed-Stainless_Steel 2,Dispenser-Toilet_Tissue-Frost_Products_LTD.-Jumbo1,C1030200,Bath & Toilet Accessories,"Jumbo Toilet Tissue Dispenser, Two Rolls",,Steel-Brushed-Stainless_Steel 2,,
Specialty Equipment,,,LADDER,,,,,,,
Specialty Equipment,Cage Ladder,Standard,Cage Ladder,B1010700,Exterior Stairs & Fire Escapes,Aluminum Cage Ladder with Roof Hatch ,,Standard,,
Specialty Equipment,,,17quot_LCD_monitor_2088,,,,,,,
Specialty Equipment,,,flat_keyboard_2914,,,,,,,
Furniture,WC Box Up2,WC Box Up 2,WC Box Up2,,,,,WC Box Up 2,,
Furniture,Mirror,1450mm,Mirror,,,"Vanity Top consists of mirror, wash basin with tap and vanity cabinet",,1450mm,,
Furniture,,,Stul-Horizont,,,,,,,
Furniture,Allsteel_Acuity_Office_Chair,Allsteel_Acuity_Office_Chair,Allsteel_Acuity_Office_Chair,,,,,Allsteel_Acuity_Office_Chair,,
Windows,Louvre Window Panel,SC.600/600,Louvre Window Panel,,,ALUM. FIXED LOUVRES TO MANUFACTURER'S DETAIL,,SC.600/600,,
Windows,SC.WN_Sliding_2P,SC.1900/1500,SC.WN_Sliding_2P,,,POWDER COATED ALUM. FRAME SLIDING WINDOW TO MANUFACTURER'S DETAIL.,,SC.1900/1500,,
Windows,SC.WN_Fixed_6P,SC.4800/1500,SC.WN_Fixed_6P,,,,,SC.4800/1500,,
Windows,SC.WN_Sliding_Fixed_6P,SC.4800/1500,SC.WN_Sliding_Fixed_6P,,,POWDER COATED ALUM. FRAME SLIDING WINDOW TO MANUFACTURER'S DETAIL.,,SC.4800/1500,,
Mechanical Equipment,FCU-RF-917X462X384,ARUPSG_ME_FCU [23874989],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,FCU-RF-917X462X384,ARUPSG_ME_FCU [23874993],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,FCU-RF-917X462X384,ARUPSG_ME_FCU [23879204],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,FCU-RF-917X462X384,ARUPSG_ME_FCU [23879766],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,FCU - COR - JTC,ARUPSG_ME_FCU [23880104],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,FCU - BMS ROOM - JTC 1640x1040x885,ARUPSG_ME_FCU [23888097],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,FCC FCU - JTC 1640x1040x885,ARUPSG_ME_FCU [23911808],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,PCU - 1900x1700x800 - JTC 2,Arup-ME-Condensing Unit [23874997],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,PCU - 1900x1700x800 - JTC 2,Arup-ME-Condensing Unit [23874997],AUS-SE-Plinth-Rectangular,,,,,Arup-SE-Plinth,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877233],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877237],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877239],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877246],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877252],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877323],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877328],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877334],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877336],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877346],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877348],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877357],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877359],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877361],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877363],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877371],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877373],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877380],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877386],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877391],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877396],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877398],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877406],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877437],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877443],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877450],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877454],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877458],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877465],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877468],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877472],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877478],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877482],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877487],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877491],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877494],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877497],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877581],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877583],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877609],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877611],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877637],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877639],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877661],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877663],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23877668],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23879039],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23879371],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23879387],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,VAV-1534 - JTC,VAV BOX -600x600 [23890518],AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,ArupSG_Inline_Pump2,Standard,Arup-SE-Access Pump,,,,,Arup-SE-Access Clearance,,
Mechanical Equipment,ArupSG_Inline_Pump2,Standard,ArupSG_Inline_Pump2,,,,,Standard,,
Electrical Equipment,ArupSG_EE-M-MCC Panel,MCC - Mechanical Services Control Panel,AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,ArupSG_EE-M-MCC Panel,MCC - Mechanical Services Control Panel,ArupSG_EE-M-MCC Panel,,,Mechanical services control panel (by others),,MCC - Mechanical Services Control Panel,,
Electrical Equipment,ArupSG_EE-M-MCC Panel1,MCC - Mechanical Services Control Panel 2,AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,ArupSG_EE-M-MCC Panel1,MCC - Mechanical Services Control Panel 2,ArupSG_EE-M-MCC Panel1,,,Mechanical services control panel (by others),,MCC - Mechanical Services Control Panel 2,,
Electrical Equipment,840 ArupSG _DB,DB - Distribution Board,Arup-SE-Access Clearance-Electrical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,840 ArupSG _DB,DB - Distribution Board,840 ArupSG _DB,,,Distribution board (by others),LV,DB - Distribution Board,,
Electrical Equipment,AUS-EE-Transformer.1,Standard 2,AUS-SE-Plinth-Rectangular,,,,,Arup-SE-Plinth,,
Electrical Equipment,AUS-EE-Transformer.1,Standard 2,AUS-EE-Transformer.1,,,Transformer,,Standard 2,,
Electrical Equipment,ArupSG _DB1,DB - Distribution Board,Arup-SE-Access Clearance-Electrical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,ArupSG _DB1,DB - Distribution Board,ArupSG _DB1,,,Distribution board (by others),LV,DB - Distribution Board,,
Electrical Equipment,EDB,DB - Distribution Board,Arup-SE-Access Clearance-Electrical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,EDB,DB - Distribution Board,EDB,,,Distribution board (by others),LV,DB - Distribution Board,,
Electrical Equipment,EDB - LP-1,DB - Distribution Board,Arup-SE-Access Clearance-Electrical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,EDB - LP-1,DB - Distribution Board,EDB - LP-1,,,Distribution board (by others),LV,DB - Distribution Board,,
Electrical Equipment,DB - LP-1,DB - Distribution Board,Arup-SE-Access Clearance-Electrical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,DB - LP-1,DB - Distribution Board,DB - LP-1,,,Distribution board (by others),LV,DB - Distribution Board,,
Electrical Equipment,EDB-L10- LP-1,DB - Distribution Board,Arup-SE-Access Clearance-Electrical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,EDB-L10- LP-1,DB - Distribution Board,EDB-L10- LP-1,,,Distribution board (by others),LV,DB - Distribution Board,,
Electrical Equipment,LP-2,DB - Distribution Board,Arup-SE-Access Clearance-Electrical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,LP-2,DB - Distribution Board,LP-2,,,Distribution board (by others),LV,DB - Distribution Board,,
Electrical Equipment,ACMV,DB - Distribution Board,Arup-SE-Access Clearance-Electrical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,ACMV,DB - Distribution Board,ACMV,,,Distribution board (by others),LV,DB - Distribution Board,,
Electrical Equipment,L10- LP-1,DB - Distribution Board,Arup-SE-Access Clearance-Electrical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,L10- LP-1,DB - Distribution Board,L10- LP-1,,,Distribution board (by others),LV,DB - Distribution Board,,
Electrical Equipment,ACMV 1,DB - Distribution Board,Arup-SE-Access Clearance-Electrical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,ACMV 1,DB - Distribution Board,ACMV 1,,,Distribution board (by others),LV,DB - Distribution Board,,
Electrical Equipment,DB  PANEL,DB - Distribution Board,Arup-SE-Access Clearance-Electrical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,DB  PANEL,DB - Distribution Board,DB  PANEL,,,Distribution board (by others),LV,DB - Distribution Board,,
Electrical Equipment,Arup-EE-F-Fire Alarm Panel,FM,Arup-SE-Access Clearance-Fire,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,Arup-EE-F-Fire Alarm Panel,FM,Arup-EE-F-Fire Alarm Panel,,,Floor Mimic Panel,,FM,,
Electrical Equipment,ArupSG_EE-M-MCC Panel3,CP 400x400 JTC,AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,ArupSG_EE-M-MCC Panel3,CP 400x400 JTC,ArupSG_EE-M-MCC Panel3,,,Mechanical services control panel (by others),,CP 400x400 JTC,,
Electrical Equipment,ArupSG_GR-DDC- Panel,DDC-1000(H)x250(D)x800(W),AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,ArupSG_GR-DDC- Panel,DDC-1000(H)x250(D)x800(W),ArupSG_GR-DDC- Panel,,,Mechanical services control panel (by others),,DDC-1000(H)x250(D)x800(W),,
Electrical Equipment,ArupSG_GR-DDC- Panel,LCP-980(L)x350(W)x680(H),AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,ArupSG_GR-DDC- Panel,LCP-980(L)x350(W)x680(H),ArupSG_GR-DDC- Panel,,,Mechanical services control panel (by others),,LCP-980(L)x350(W)x680(H),,
Electrical Equipment,ArupSG_GR-LCP- Panel,LCP-980(L)x350(W)x680(H),AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,ArupSG_GR-LCP- Panel,LCP-980(L)x350(W)x680(H),ArupSG_GR-LCP- Panel,,,Mechanical services control panel (by others),,LCP-980(L)x350(W)x680(H),,
Electrical Equipment,ArupSG_EE-M-DDC Panel1,CP 400x400 JTC 2,AUS-SE-Access Clearance-Mechanical,,,,,Arup-SE-Access Clearance,,
Electrical Equipment,ArupSG_EE-M-DDC Panel1,CP 400x400 JTC 2,ArupSG_EE-M-DDC Panel1,,,Mechanical services control panel (by others),,CP 400x400 JTC 2,,
Structural Foundations,Foundation Slab,Foundation Slab 1,Foundation Slab,,,,,Foundation Slab 1,<By Category>,
Structural Foundations,,,Concrete Plinth,,,,,,,
Generic Models,,,Tactile 300x300,,,,,,,
Generic Models,,,SC.Sump,,,,,,,
Generic Models,,,Crossing Lane,,,,,,,
Generic Models,,,Crossing Lane1,,,,,,,
Generic Models,,,Crossing Lane2,,,,,,,
Generic Models,,,Crossing Lane3,,,,,,,
Generic Models,,,Crossing Lane4,,,,,,,
Generic Models,,,Crossing Lane5,,,,,,,
Generic Models,,,Crossing Lane6,,,,,,,
Generic Models,,,PIPE PSUPPORT,,,,,,,
Generic Models,SC.RFI_JTCFH-Tag_V1,SC.RFI_JTCFH-Tag_V1,SC.RFI_JTCFH-Tag_V1,,,,,SC.RFI_JTCFH-Tag_V1,,
Pipe Accessories,,,ArupSG_H_Hose Cock,,,,,,,
Pipe Accessories,,,Water Mete-27r,,,,,,,
Pipe Accessories,Strainer - 50-500 mm - Flanged,100 mm,Strainer - 50-500 mm - Flanged,,,,,100 mm,,
Pipe Accessories,KW_M_Gate_Valve - 65-250 mm - Flanged,100mm,KW_M_Gate_Valve - 65-250 mm - Flanged,D30,HVAC,Crane cast iron gate valves offer the ultimate in dependable service wherever minimum pressure drop is important. Each valve is manufactured in accordance with BS EN 1171: 2002 and hydrostatically tested to BS EN 12266-1: 2003.,80mm,100mm,,
Pipe Accessories,,,KW_FLOAT_VALVE,,,,,,,
Pipe Accessories,,,ArupSG_Visual Water Gauge,,,,,,,
Pipe Accessories,Arup-PA-Gate Valve - 50-150 mm - Flanged,100 mm,Arup-PA-Gate Valve - 50-150 mm - Flanged,,,,,100 mm,,
Pipe Accessories,Check Valve - 50-300 mm - Flanged,100 mm,Check Valve - 50-300 mm - Flanged,,,,,100 mm,,
Pipe Accessories,,,KW_FLOAT_VALVE1,,,,,,,
Pipe Accessories,Victaulic-FP-OS&Y Gate Valve Series 771H Grv x Grv,Standard,Victaulic-FP-OS&Y Gate Valve Series 771H Grv x Grv,D2090800,Piping & Fittings,VIC FIRELOCK OS&Y GATE VALVE SERIES 771H FLG X FLG,,Standard,,
Pipe Accessories,Victaulic-FP-FireLock Alarm Check Valve Series 751,Standard,Victaulic-FP-FireLock Alarm Check Valve Series 751,D2090800,Piping & Fittings,VIC FP ALARM CHECK VALVE SERIES 751,,Standard,,Victaulic-Ductile Iron
Pipe Accessories,Arup-PA-Check Valve - 50-300 mm - Flanged2,65 mm,Arup-PA-Check Valve - 50-300 mm - Flanged2,,,,,65 mm,,
Pipe Accessories,Arup-PA-Gate Valve - 50-150 mm - Flanged4,65 mm 2,Arup-PA-Gate Valve - 50-150 mm - Flanged4,,,,,65 mm 2,,
Pipe Accessories,Arup-PA-Gate Valve - 50-150 mm - Flanged4,50 mm,Arup-PA-Gate Valve - 50-150 mm - Flanged4,,,,,50 mm,,
Pipe Accessories,Arup-PA-Gate Valve - 50-150 mm - Flanged4,80 mm 2,Arup-PA-Gate Valve - 50-150 mm - Flanged4,,,,,80 mm 2,,
Pipe Accessories,Arup-PA-Y Strainer - 50-500 mm - Flanged,65 mm,Arup-PA-Y Strainer - 50-500 mm - Flanged,,,,,65 mm,,
Air Terminals,,,ArupSG_Grille-Supply_Rectangular ,,,,,,,
Air Terminals,,,ArupSG_Grille-Return_Rectangular 1,,,,,,,
Air Terminals,,,ArupSG_Internal Sidewall FAL1,,,,,,,
Air Terminals,,,ArupSG_Internal Sidewall FAL-out 4200x800,,,,,,,
Air Terminals,,,ACMV_Exhaust Grille_DN Horizontal_Non-Hosted,,,,,,,
Electrical Fixtures,,,ArupSG_ISOLATOR,,,,,,,
Electrical Fixtures,,,ArupSG _SSO Single-WP,,,,,,,
Electrical Fixtures,,,ArupSG _13ASSO LT,,,,,,,
Electrical Fixtures,,,ArupSG_13a SSO(1 gang),,,,,,,
Electrical Fixtures,,,ArupSG_Meter,,,,,,,
Electrical Fixtures,,,SC.Earth Pit With Test Link Box,,,,,,,
Electrical Fixtures,,,ArupSG_ISOLATOR1,,,,,,,
Electrical Fixtures,,,SC.Earth Pit With Test Link Box1,,,,,,,
Lighting Fixtures,,,ArupSG_LED_Linear_,,,,,,,
Lighting Fixtures,,,ArupSG_Emergency Exit Sign,,,,,,,
Lighting Fixtures,,,ArupSG-LF-Pole-Lighting,,,,,,,
Lighting Fixtures,,,F06 40W LED 4FT LTG,,,,,,,
Lighting Fixtures,,,ArupSG-Circular_Downlight,,,,,,,
Lighting Fixtures,,,ArupSG_LED_Linear with Rod_,,,,,,,
Lighting Fixtures,,,ArupSG_LED_Wall Mounted,,,,,,,
Lighting Fixtures,,,ArupSG_LED_Linear with inistuct Rod_,,,,,,,
Pipes,,,Pipe Types,,,,,,,
Pipe Fittings,,,Tee Reducing - Threaded,,,,,,,
Pipe Fittings,,,M_Reducer - Flanged - CS - Class 150,,,,,,,
Pipe Fittings,,,M_Elbow - Flanged - CS - Class 150,,,,,,,
Pipe Fittings,,,M_Transition - Generic1,,,,,,,
Pipe Fittings,,,ArupSG_M_Elbow - Flanged,,,,,,,
Pipe Fittings,,,ArupSG_M_Reducer - Flanged,,,,,,,
Pipe Fittings,,,M_Elbow - PVC - Sch 1,,,,,,,
Pipe Fittings,,,DFP_Tee Reducing-Screwed,,,,,,,
Pipe Fittings,,,DFP_Short Elbow-Welded,,,,,,,
Pipe Fittings,,,ArupSG_Elbow - Welded - Generic,,,,,,,
Pipe Fittings,,,DFP_Cross Reducing-Screwed,,,,,,,
Pipe Fittings,,,DFP_Victaulic-Tee No 20,,,,,,,
Pipe Fittings,,,DFP_Victaulic-FP-Elbow No 10-11,,,,,,,
Pipe Fittings,,,Victaulic-IPS-Mechanical-T Outlet Style 920-920N_Tee,,,,,,,
Pipe Fittings,,,ArupSG_Tee Reducing - Flanged - GI - Class 250,,,,,,,
Mechanical Equipment,,,ArupSG_ME_Plinth,,,,,,,
Mechanical Equipment,ArupSG_Inline_Pump,Standard 80 Dia,ArupSG_Inline_Pump,,,,,Standard 80 Dia,,
Mechanical Equipment,,,ArupSG_ME_Inline_Pump_Frame,,,,,,,
Mechanical Equipment,,,pump plinth,,,,,,,
Mechanical Equipment,,,PL_Water Tank 1m x 1m,,,,,,,
Mechanical Equipment,,,PIPE PSUPPORT,,,,,,,
Mechanical Equipment,,,ArupSG_ME_Plinth1,,,,,,,
