Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Electrical Equipment,ACM_ELEC_DB,EDB-4-P2,ACM_ELEC_DB,,,,,EDB-4-P2,,
Electrical Equipment,ACM_ELEC_DB,EDB-4-L2,ACM_ELEC_DB,,,,,EDB-4-L2,,
Electrical Equipment,ACM_ELEC_DB,DB-4-L1,ACM_ELEC_DB,,,,,DB-4-L1,,
Electrical Equipment,ACM_ELEC_DB,DB-4-P1,ACM_ELEC_DB,,,,,DB-4-P1,,
Electrical Equipment,ACM_ELEC_DB,EDB-4-P1,ACM_ELEC_DB,,,,,EDB-4-P1,,
Electrical Equipment,ACM_ELEC_DB,EDB-4-L1,ACM_ELEC_DB,,,,,EDB-4-L1,,
Electrical Equipment,ACM_ELEC_DB,EDB-RF-PL/FL2,ACM_ELEC_DB,,,,,EDB-RF-PL/FL2,,
Electrical Equipment,ACM_ELEC_DB,EDB-RF-PL/FL1,ACM_ELEC_DB,,,,,EDB-RF-PL/FL1,,
Electrical Equipment,ACM_ELEC_DB,SB-RF-MDS,ACM_ELEC_DB,,,,,SB-RF-MDS,,
Electrical Equipment,,,Copper terminal,,,,,,,
Electrical Equipment,,,Lightning Pole,,,,,,,
Electrical Equipment,,,Bracket(uPVC pipe with Cement),,,,,,,
Electrical Equipment,ACM_ELEC_DB,DB-B1-P2,ACM_ELEC_DB,,,,,DB-B1-P2,,
Electrical Equipment,ACM_ELEC_DB,ESB-B1-MV,ACM_ELEC_DB,,,,,ESB-B1-MV,,
Electrical Equipment,ACM_ELEC_DB,ESB-B1-FIRE,ACM_ELEC_DB,,,,,ESB-B1-FIRE,,
Electrical Equipment,ACM_ELEC_DB,OG BOX,ACM_ELEC_DB,,,,,OG BOX,,
Electrical Equipment,ACM_ELEC_DB,ESB-B1-PUMP,ACM_ELEC_DB,,,,,ESB-B1-PUMP,,
Electrical Equipment,ACM_ELEC_DB,EDB-B1-COMM,ACM_ELEC_DB,,,,,EDB-B1-COMM,,
Electrical Equipment,ACM_ELEC_DB,DB-B1-L2,ACM_ELEC_DB,,,,,DB-B1-L2,,
Electrical Equipment,ACM_ELEC_DB,EDB-B1-P2,ACM_ELEC_DB,,,,,EDB-B1-P2,,
Electrical Equipment,ACM_ELEC_DB,EDB-B1-L2,ACM_ELEC_DB,,,,,EDB-B1-L2,,
Electrical Equipment,ACM_ELEC_DB,DB-B1-L1,ACM_ELEC_DB,,,,,DB-B1-L1,,
Electrical Equipment,ACM_ELEC_DB,DB-B1-P1,ACM_ELEC_DB,,,,,DB-B1-P1,,
Electrical Equipment,ACM_ELEC_DB,EDB-B1-L1,ACM_ELEC_DB,,,,,EDB-B1-L1,,
Electrical Equipment,ACM_ELEC_DB,EDB-B1-P1,ACM_ELEC_DB,,,,,EDB-B1-P1,,
Electrical Equipment,ACM_ELEC_DB,SB-B1-PUMP,ACM_ELEC_DB,,,,,SB-B1-PUMP,,
Electrical Equipment,,,ACM_EL_Earthpit,,,,,,,
Electrical Equipment,,,Manhole,,,,,,,
Electrical Fixtures,,,ACM_ELEC_Metalclad Outlet,,,,,,,
Electrical Fixtures,,,ACM_ELEC_Fused Connection,,,,,,,
Electrical Fixtures,,,PRECAST R DRAW PIT,,,,,,,
Electrical Fixtures,1x13A SSO(METAL CLAD),1 x 13A SWICH SOCKET OUTLET,1x13A SSO(METAL CLAD),,,,ELECT,1 x 13A SWICH SOCKET OUTLET,,
Electrical Fixtures,,,ACM_EL_Drawpit1,,,,,,,
Electrical Fixtures,,,ACM_EL_ELV Outlets,,,,,,,
Pipe Accessories,,,TFCC PIPES7,,,,,,,
Pipe Accessories,,,TFCC PIPES9,,,,,,,
Pipe Accessories,,,TFCC PIPES12,,,,,,,
Pipe Accessories,,,TFCC PIPES4,,,,,,,
Pipe Accessories,,,TFCC PIPES22,,,,,,,
Pipe Accessories,,,TFCC PIPES23,,,,,,,
Pipe Accessories,,,TFCC PIPES24,,,,,,,
Pipe Accessories,,,TFCC PIPES25,,,,,,,
Pipe Accessories,,,TFCC PIPES26,,,,,,,
Pipes,,,Pipe Types,,,,,,,
Pipe Accessories,,,TFCC PIPES3,,,,,,,
Pipe Accessories,,,TFCC PIPES5,,,,,,,
Pipe Accessories,,,TFCC PIPES15,,,,,,,
Pipe Accessories,,,TFCC PIPES6,,,,,,,
Pipe Accessories,,,TFCC PIPES20,,,,,,,
Pipe Accessories,,,TFCC PIPES21,,,,,,,
Electrical Fixtures,,,ACM_EL_M_GensetConnector,,,,,,,
Pipe Fittings,,,M_Elbow - Threaded - MI - Class 150,,,,,,,
Pipe Fittings,,,M_Elbow - PVC - Sch 40,,,,,,,
Pipe Fittings,,,M_Coupling Concentric Reducing - Threaded - MI - Class 150,,,,,,,
Electrical Equipment,ACM_ELEC_DB,MP-1M-AT2,ACM_ELEC_DB,,,,,MP-1M-AT2,,
Electrical Equipment,ACM_ELEC_DB,MP-1M-AT1,ACM_ELEC_DB,,,,,MP-1M-AT1,,
Electrical Equipment,ACM_ELEC_DB,EDB-1M-COMM,ACM_ELEC_DB,,,,,EDB-1M-COMM,,
Electrical Equipment,ACM_ELEC_DB,DB-1M-L2,ACM_ELEC_DB,,,,,DB-1M-L2,,
Electrical Equipment,ACM_ELEC_DB,DB-1M-P2,ACM_ELEC_DB,,,,,DB-1M-P2,,
Electrical Equipment,ACM_ELEC_DB,EDB-1M-P2,ACM_ELEC_DB,,,,,EDB-1M-P2,,
Electrical Equipment,ACM_ELEC_DB,EDB-1M-L2,ACM_ELEC_DB,,,,,EDB-1M-L2,,
Electrical Equipment,ACM_ELEC_DB,DB-1M-L1,ACM_ELEC_DB,,,,,DB-1M-L1,,
Electrical Equipment,ACM_ELEC_DB,DB-1M-P1,ACM_ELEC_DB,,,,,DB-1M-P1,,
Electrical Equipment,ACM_ELEC_DB,EDB-1M-P1,ACM_ELEC_DB,,,,,EDB-1M-P1,,
Electrical Equipment,ACM_ELEC_DB,EDB-1M-L1,ACM_ELEC_DB,,,,,EDB-1M-L1,,
Electrical Equipment,ACM_ELEC_DB,ESB-1M-COMM,ACM_ELEC_DB,,,,,ESB-1M-COMM,,
Electrical Equipment,ESB,SB-1M-LP2L,ESB,,,,,SB-1M-LP2L,,
Electrical Equipment,ESB,SB-1M-LP1H,ESB,,,,,SB-1M-LP1H,,
Electrical Equipment,ESB,SB-1M-LP2H,ESB,,,,,SB-1M-LP2H,,
Electrical Equipment,ESB,SB-1M-LP1L,ESB,,,,,SB-1M-LP1L,,
Electrical Fixtures,,,ACM_EL_Green Lease Meters,,,,,,,
Electrical Equipment,ACM_ELEC_DB,EDB-2-COMM,ACM_ELEC_DB,,,,,EDB-2-COMM,,
Electrical Equipment,ACM_ELEC_DB,DB-2-L2,ACM_ELEC_DB,,,,,DB-2-L2,,
Electrical Equipment,ACM_ELEC_DB,DB-2-P2,ACM_ELEC_DB,,,,,DB-2-P2,,
Electrical Equipment,ACM_ELEC_DB,EDB-2-P2,ACM_ELEC_DB,,,,,EDB-2-P2,,
Electrical Equipment,ACM_ELEC_DB,EDB-2-L2,ACM_ELEC_DB,,,,,EDB-2-L2,,
Electrical Equipment,ACM_ELEC_DB,DB-2-L1,ACM_ELEC_DB,,,,,DB-2-L1,,
Electrical Equipment,ACM_ELEC_DB,DB-2-P1,ACM_ELEC_DB,,,,,DB-2-P1,,
Electrical Equipment,ACM_ELEC_DB,EDB-2-P1,ACM_ELEC_DB,,,,,EDB-2-P1,,
Electrical Equipment,ACM_ELEC_DB,EDB-2-L1,ACM_ELEC_DB,,,,,EDB-2-L1,,
Electrical Fixtures,,,ACM_LTGN_Tape Conductor,,,,,,,
Electrical Fixtures,,,ACM_ELEC_ITB,,,,,,,
Electrical Fixtures,,,ISOLATOR WITH BRACKET,,,,,,,
Lighting Fixtures,WT188C LED40 NW L1200 PSD,1x34W LED Batten(W/P),WT188C LED40 NW L1200 PSD,,,,,1x34W LED Batten(W/P),,
Lighting Fixtures,ACM_LIGT_Emergency Wall Light,Standard,ACM_LIGT_Emergency Wall Light,,,,,Standard,,"Metal - Paint Finish - Ivory, Glossy"
Lighting Fixtures,,,ACM_LIGT_1W Surface Emergency Lighting,,,,,,,
Lighting Fixtures,ACM_LTG_Exterior Lighting_Wall Mounted,L5A_WP,ACM_LTG_Exterior Lighting_Wall Mounted,,,30W LED LAMP SURFACED MOUNTED WEATHERPROOF FITTING WITH HIGH LIGHT EFFICIENCY AND UNIFORMITY DIFFUSER AND ANTI AGING TRAIT HOUSING,,L5A_WP,,
Lighting Fixtures,2x8W Up Down Light,UP DOWN LIGHT,2x8W Up Down Light,,,30W LED LAMP SURFACED MOUNTED WEATHERPROOF FITTING WITH HIGH LIGHT EFFICIENCY AND UNIFORMITY DIFFUSER AND ANTI AGING TRAIT HOUSING,,UP DOWN LIGHT,,
Lighting Fixtures,L2(1200mm),8W LED L2,L2(1200mm),,,,,8W LED L2,,
Lighting Fixtures,,,DL-5,,,,,,,
Lighting Fixtures,ACM_LIGT_LED Linear-Wall Mounted 600,ACM_600mm 16W WP EB (L2),ACM_LIGT_LED Linear-Wall Mounted 600,,,,,ACM_600mm 16W WP EB (L2),,
Lighting Fixtures,ACM_LIGT_LED Linear Surface Mounted,ACM_1200mm 16W_WP EB  (L3),ACM_LIGT_LED Linear Surface Mounted,,,,,ACM_1200mm 16W_WP EB  (L3),,
Lighting Fixtures,WT188C LED40 NW L1200 PSD(Wall Mount),1x34W LED Batten(W/P) L3 _ EB,WT188C LED40 NW L1200 PSD(Wall Mount),,,,,1x34W LED Batten(W/P) L3 _ EB,,
Lighting Fixtures,ACM_LIGT_Emergency Wall Light,EM LIGHT (E),ACM_LIGT_Emergency Wall Light,,,,,EM LIGHT (E),,"Metal - Paint Finish - Ivory, Glossy"
Lighting Fixtures,ACM_LIGT_Emergency Wall Light,EM LIGHT,ACM_LIGT_Emergency Wall Light,,,,,EM LIGHT,,"Metal - Paint Finish - Ivory, Glossy"
Lighting Fixtures,ACM_LIGT_Emergency Wall Light,EM LIGHT (E) WP,ACM_LIGT_Emergency Wall Light,,,,,EM LIGHT (E) WP,,"Metal - Paint Finish - Ivory, Glossy"
Lighting Fixtures,ACM_LIGT_LED Linear-Wall Mounted 600,ACM_600mm 9W WP E (L6),ACM_LIGT_LED Linear-Wall Mounted 600,,,,,ACM_600mm 9W WP E (L6),,
Lighting Fixtures,ACM_LIGT_LED Linear Surface Mounted,ACM_1200mm 34W_E _ WP  (L1),ACM_LIGT_LED Linear Surface Mounted,,,,,ACM_1200mm 34W_E _ WP  (L1),,
Lighting Fixtures,BN398C LED40 PSD(L1),ACM_1200mm 34W_WP E  (L1),BN398C LED40 PSD(L1),,,,,ACM_1200mm 34W_WP E  (L1),,
Lighting Fixtures,BN398C LED40 PSD(L1),ACM_1200mm 34W_ E  (L1)_,BN398C LED40 PSD(L1),,,,,ACM_1200mm 34W_ E  (L1)_,,
Lighting Fixtures,WT188C LED40 NW L1200 PSD(Wall Mount),ACM_1200mm 34W_EB  (L1),WT188C LED40 NW L1200 PSD(Wall Mount),,,,,ACM_1200mm 34W_EB  (L1),,
Lighting Fixtures,ACM_LIGT_LED Linear-Wall Mounted 1200,ACM_1200mm 34W_WP (L1),ACM_LIGT_LED Linear-Wall Mounted 1200,,,,,ACM_1200mm 34W_WP (L1),,
Lighting Fixtures,ACM_LIGT_LED Linear-Wall Mounted 1200,ACM_1200mm 34W_WP B (L1),ACM_LIGT_LED Linear-Wall Mounted 1200,,,,,ACM_1200mm 34W_WP B (L1),,
Lighting Fixtures,ACM_LIGT_LED Linear-Wall Mounted 1200,ACM_1200mm 34W_WP E (L1),ACM_LIGT_LED Linear-Wall Mounted 1200,,,,,ACM_1200mm 34W_WP E (L1),,
Lighting Fixtures,ACM_LIGT_LED Linear-Wall Mounted 600,ACM_600mm 16W EB(L2),ACM_LIGT_LED Linear-Wall Mounted 600,,,,,ACM_600mm 16W EB(L2),,
Lighting Fixtures,ACM_LIGT_LED Linear-Wall Mounted 600,ACM_1200mm 16W WP EB (L2) 2,ACM_LIGT_LED Linear-Wall Mounted 600,,,,,ACM_1200mm 16W WP EB (L2) 2,,
Lighting Fixtures,2x8W Up Down Light,Weatherproof_EB,2x8W Up Down Light,,,30W LED LAMP SURFACED MOUNTED WEATHERPROOF FITTING WITH HIGH LIGHT EFFICIENCY AND UNIFORMITY DIFFUSER AND ANTI AGING TRAIT HOUSING,,Weatherproof_EB,,
Lighting Fixtures,WT188C LED40 NW L1200 PSD(Wall Mount),ACM_1200mm 34W_WP EB  (L1),WT188C LED40 NW L1200 PSD(Wall Mount),,,,,ACM_1200mm 34W_WP EB  (L1),,
Lighting Fixtures,WT188C LED40 NW L1200 PSD(Wall Mount),ACM_1200mm 34W_WP (L1),WT188C LED40 NW L1200 PSD(Wall Mount),,,,,ACM_1200mm 34W_WP (L1),,
Cable Tray Fittings,,,Cable Tray Reducer,,,,,,,
Cable Tray Fittings,,,ACM_ELEC_Ladder Vertical Outside Bend,,,,,,,
Ducts,Rectangular Duct,5000A CU BUSDUCT,Rectangular Duct,,,,,5000A CU BUSDUCT,,
Ducts,Rectangular Duct,1350A CU BUSDUCT,Rectangular Duct,,,,,1350A CU BUSDUCT,,
Ducts,Rectangular Duct,2000A CU BUSDUCT,Rectangular Duct,,,,,2000A CU BUSDUCT,,
Ducts,Rectangular Duct,2500A CU BUSDUCT,Rectangular Duct,,,,,2500A CU BUSDUCT,,
Ducts,Rectangular Duct,1000A CU BUSDUCT,Rectangular Duct,,,,,1000A CU BUSDUCT,,
Duct Fittings,,,ACM_MECH_Rectangular Elbow - Mitered,,,,,,,
Duct Fittings,,,M_Rectangular Union,,,,,,,
Duct Fittings,,,M_Rectangular Transition - Angle,,,,,,,
Cable Tray Fittings,,,ACM_ELEC_Ladder Horizontal Bend,,,,,,,
Cable Tray Fittings,,,ACM_ELEC_Ladder Reducer,,,,,,,
Cable Tray Fittings,,,ACM_ELEC_Ladder Vertical Inside Bend,,,,,,,
Electrical Equipment,ACM_ELEC_DB,EDB-RF-GL,ACM_ELEC_DB,,,,,EDB-RF-GL,,
Electrical Equipment,ACM_ELEC_DB,EDB-Roof-Comms,ACM_ELEC_DB,,,,,EDB-Roof-Comms,,
Electrical Equipment,ACM_ELEC_DB,DB-RF-L2,ACM_ELEC_DB,,,,,DB-RF-L2,,
Electrical Equipment,ACM_ELEC_DB,DB-RF-P2,ACM_ELEC_DB,,,,,DB-RF-P2,,
Electrical Equipment,ACM_ELEC_DB,EDB-RF-P2,ACM_ELEC_DB,,,,,EDB-RF-P2,,
Electrical Equipment,ACM_ELEC_DB,EDB-RF-L2,ACM_ELEC_DB,,,,,EDB-RF-L2,,
Electrical Equipment,ACM_ELEC_DB,DB-RF-L1,ACM_ELEC_DB,,,,,DB-RF-L1,,
Electrical Equipment,ACM_ELEC_DB,DB-RF-P1,ACM_ELEC_DB,,,,,DB-RF-P1,,
Electrical Equipment,ACM_ELEC_DB,EDB-RF-P1,ACM_ELEC_DB,,,,,EDB-RF-P1,,
Electrical Equipment,ACM_ELEC_DB,EDB-RF-L1,ACM_ELEC_DB,,,,,EDB-RF-L1,,
Electrical Equipment,ACM_ELEC_DB,DB-RF-MV,ACM_ELEC_DB,,,,,DB-RF-MV,,
Electrical Equipment,ACM_ELEC_DB,ESB-RF-LIFT,ACM_ELEC_DB,,,,,ESB-RF-LIFT,,
Electrical Equipment,ACM_ELEC_DB,EDB-2M-COMM,ACM_ELEC_DB,,,,,EDB-2M-COMM,,
Electrical Equipment,ACM_ELEC_DB,DB-2M-L1,ACM_ELEC_DB,,,,,DB-2M-L1,,
Electrical Equipment,ACM_ELEC_DB,DB-2M-P1,ACM_ELEC_DB,,,,,DB-2M-P1,,
Electrical Equipment,ACM_ELEC_DB,EDB-2M-P1,ACM_ELEC_DB,,,,,EDB-2M-P1,,
Electrical Equipment,ACM_ELEC_DB,EDB-2M-L1,ACM_ELEC_DB,,,,,EDB-2M-L1,,
Lighting Fixtures,,,ACM_LIGT_Aircraft Warning - Exterior,,,,,,,
Duct Accessories,,,Rectangle Wall Opening,,,,,,,
Pipe Accessories,,,TFCC PIPES14,,,,,,,
Pipe Accessories,,,TFCC PIPES16,,,,,,,
Pipe Accessories,,,TFCC PIPES17,,,,,,,
Pipe Accessories,,,TFCC PIPES18,,,,,,,
Pipe Accessories,,,TFCC PIPES19,,,,,,,
Cable Tray Fittings,,,Cable Tray Union Termination,,,,,,,
