Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Structural Framing,LCBC_Universal Beams,UB914x305x253,LCBC_Universal Beams,,,,,UB914x305x253,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Universal Beams,UB1016x305x272,LCBC_Universal Beams,,,,,UB1016x305x272,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Universal Beams,UB254x146x31,LCBC_Universal Beams,,,,,UB254x146x31,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Universal Beams,UB610x229x5,LCBC_Universal Beams,,,,,UB610x229x5,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Universal Beams,UB610x178x82 (Haunched),LCBC_Universal Beams,,,,,UB610x178x82 (Haunched),Metal - Steel - 345 MPa,
Structural Framing,UB-Universal Beams1,UB610x229x101,UB-Universal Beams1,,,,,UB610x229x101,Metal - Steel - 345 MPa,
Structural Framing,UB-Universal Beams1,UB1016x406x443,UB-Universal Beams1,,,,,UB1016x406x443,Metal - Steel - 345 MPa,
Structural Framing,UB-Universal Beams1,UB1016x406x483,UB-Universal Beams1,,,,,UB1016x406x483,Metal - Steel - 345 MPa,
Structural Framing,STR-Conc-Insitu Beam Nwt,1100x300,STR-Conc-Insitu Beam Nwt,,,,Beam Insitu,1100x300,Concrete - Insitu Nwt,
Structural Framing,STR-Conc-Insitu Beam Nwt,800x300,STR-Conc-Insitu Beam Nwt,,,,Beam Insitu,800x300,Concrete - Insitu Nwt,
Structural Framing,STR-Conc-Insitu Beam Nwt,1200x300,STR-Conc-Insitu Beam Nwt,,,,Beam Insitu,1200x300,Concrete - Insitu Nwt,
Structural Framing,LCBC_Rectangular and Square Hollow Sections,RHS250x150x8,LCBC_Rectangular and Square Hollow Sections,,,,,RHS250x150x8,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Rectangular and Square Hollow Sections,RHS500x300x12,LCBC_Rectangular and Square Hollow Sections,,,,,RHS500x300x12,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Rectangular and Square Hollow Sections,SHS250x250x16,LCBC_Rectangular and Square Hollow Sections,,,,,SHS250x250x16,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Rectangular and Square Hollow Sections,RHS350x150x8,LCBC_Rectangular and Square Hollow Sections,,,,,RHS350x150x8,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Rectangular and Square Hollow Sections,RHS400x400x16,LCBC_Rectangular and Square Hollow Sections,,,,,RHS400x400x16,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Rectangular and Square Hollow Sections,RHS150x100x6,LCBC_Rectangular and Square Hollow Sections,,,,,RHS150x100x6,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Rectangular and Square Hollow Sections,RHS250x150x6.3,LCBC_Rectangular and Square Hollow Sections,,,,,RHS250x150x6.3,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Concrete-Rectangular Beam1,450Dx200W,LCBC_Concrete-Rectangular Beam1,,,,,450Dx200W,<By Category>,
Structural Framing,LCBC_Concrete-Rectangular Beam1,250Dx150W,LCBC_Concrete-Rectangular Beam1,,,,,250Dx150W,ST-CONC,
Structural Framing,STR_PFC-Framing (SIN),PFC250x90x36,STR_PFC-Framing (SIN),,,,,PFC250x90x36,Metal - Steel - 345 MPa,
Structural Framing,STR_PFC-Framing (SIN),PFC300x100x36,STR_PFC-Framing (SIN),,,,,PFC300x100x36,Metal - Steel - 345 MPa,
Structural Framing,L-Angles,L150x100x10,L-Angles,,,,,L150x100x10,Metal - Steel - 345 MPa,
Structural Framing,L-Angles,L175x100x10,L-Angles,,,,,L175x100x10,Metal - Steel - 345 MPa,
Structural Framing,Plate,10X150,Plate,,,,,10X150,Metal - Steel - 345 MPa,
Structural Framing,Plate,10X175,Plate,,,,,10X175,Metal - Steel - 345 MPa,
Structural Framing,I-Beam Connector,I-Beam Connector,I-Beam Connector,,,,,I-Beam Connector,Metal - Steel - 345 MPa,
Structural Framing,M_Light Gauge-Joists,250 C 15,M_Light Gauge-Joists,B10,Superstructure,,,250 C 15,Metal - Steel - 345 MPa,
Generic Models,LCBC_Opening Floor,LCBC_Floor Opening,LCBC_Opening Floor,,,FLOOR OPENING,,LCBC_Floor Opening,,
Generic Models,LCBC_Opening Floor Pipe,LCBC_Floor Pipe Opening,LCBC_Opening Floor Pipe,,,FLOOR PIPE OPENING,,LCBC_Floor Pipe Opening,,
Generic Models,LCBC_Opening Wall,LCBC_Opening Wall,LCBC_Opening Wall,,,WALL OPENING,,LCBC_Opening Wall,,
Generic Models,LCBC_Opening Floor1,LCBC_Floor Opening,LCBC_Opening Floor1,,,FLOOR OPENING,,LCBC_Floor Opening,,
Roofs,Basic Roof,LCBC_Metal_100mm,Basic Roof,,,200mm THK BUILT-UP INSULATED ROOF (LANDSCAPE DECK),1.5mm THK 2 COATS OF ROOF RESISTANCE LIQUIS APPLIED WATERPROOFING AND 100gsm GEOTEXTILE SEPARATION LAYER,LCBC_Metal_100mm,,
Doors,L166_Lift Opening Struct,1400 x 2370,L166_Lift Opening Struct,,,,,1400 x 2370,,
Doors,L166_Lift Opening Struct,1200 x 2370,L166_Lift Opening Struct,,,,,1200 x 2370,,
Doors,L166_Lift Opening Struct,1200 x 2270,L166_Lift Opening Struct,,,,,1200 x 2270,,
